"","population_ysw.Group.1","population_ysw.Group.2","population_ysw.x","budget_ysw.x","inmate_expenditure_ysw.x","expenditure_ysw.x","deaths_ysw.x","escapes_ysw.x","movement_ysw.x","recidivism_ysw.x","as.numeric.voc_df.x.","rehabilitation_ysw.x","edu_facility_ysw.x"
"47",2005,"Chandigarh",0.133640552995392,0.140955189206094,0.48749121755092,0.142306743821628,0.6,0.375,0.30224424366074,1,0.180124223602484,0.340336134453782,0.17741935483871
"48",2006,"Chandigarh",0.0552995391705069,0.214381450207747,0.551865189866433,0.216471361619301,0.6,0.125,0.496939667735354,0.716666666666667,0.53416149068323,0,0.298387096774194
"49",2007,"Chandigarh",0.345622119815668,0.422418799982129,0.585365930561241,0.426536776932476,0,0,0,0.0333333333333333,1,0.456582633053221,0.57258064516129
"50",2008,"Chandigarh",0.460829493087558,0.51371576642988,0,0.518723757753366,0.2,0,0.709705625182163,0,0.416149068322981,0.57703081232493,0.766129032258065
"51",2009,"Chandigarh",1,0.835388464459635,0.599747732853795,0.84353230285266,0.2,0,1,0.0833333333333333,0.242236024844721,0.717086834733894,0.854838709677419
"52",2010,"Chandigarh",0.986175115207373,1,1,1,1,0,0.539492859224716,0.0166666666666667,0.577639751552795,1,0.854838709677419
"53",2001,"Chhattisgarh",0.198815984213123,0,0.00203511647148252,0,0.103448275862069,0,1,0.00239808153477218,0.236713735558408,0.10217654171705,0.0267809319764328
"54",2002,"Chhattisgarh",0.282437099161322,0.337246492181499,0,0.493300697705952,0,0.0678466076696165,0.00199218779589291,0,0.354300385109114,0.267835550181379,0
"55",2003,"Chhattisgarh",0,0.337246492181499,0.504252444781536,0.298998484981169,0.482758620689655,0.0265486725663717,0.0564554206950185,0.366906474820144,0.444415917843389,0,0.0803427959292983
"56",2004,"Chhattisgarh",0.0029600394671929,0.402448762761548,0.0338029336443057,0.265958933558858,0,0.0176991150442478,0.024605665489197,0.0215827338129496,1,0,0.178896625602571
"57",2005,"Chhattisgarh",0.236803157375432,0.23319834844844,0.172317902169568,0.186269137587704,1,0.0766961651917404,0,0.0143884892086331,0.151732991014121,0.333131801692866,0.437600428494912
"58",2006,"Chhattisgarh",0.369511593487913,0.829591440490966,0.18302026561746,0.618348571287116,0.655172413793103,0.0324483775811209,0.0426666532002515,0,0.0608472400513479,0.286577992744861,0.634172469201928
"59",2007,"Chhattisgarh",0.392205229403059,0.508090097020016,0.253647909017058,0.479963013494351,0.655172413793103,1,0.0920168565852033,0,0.0698331193838254,0.503627569528416,0.306373861810391
"60",2008,"Chhattisgarh",0.584361124814998,0.681378016489034,0.388330479659242,0.458984926692415,0.344827586206897,0.0383480825958702,0.0786295565930306,0,0,0.60217654171705,0.645956079271559
"61",2009,"Chhattisgarh",0.809324124321658,1,1,1,0,0.0737463126843658,0.102760530947085,0,0.0390243902439024,0.195284159613059,0.772362078200321
"62",2010,"Chhattisgarh",1,0.957132980343796,0.632003675934875,0.855143520445055,0.241379310344828,0.0383480825958702,0.135095077099435,1,0.061617458279846,1,1
